TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"4268808","Magic","The List Reprints","Sacred Cat","","27","C","Near Mint","0.53","","1.7400","0.4300","1","0","0.4500",""
"4274415","Magic","The List Reprints","Sadistic Hypnotist","","159","U","Near Mint","0.91","1.09","1.8000","0.4900","1","0","0.7000",""
"4273262","Magic","The List Reprints","Sakashima the Impostor","","53","R","Near Mint","16.20","18.98","14.6800","12.9300","1","0","9.3800",""
"4269853","Magic","The List Reprints","Sakura-Tribe Elder","","160","C","Near Mint","0.64","0.78","1.6400","0.3300","1","0","0.5900",""
"4268848","Magic","The List Reprints","Sanctum Gargoyle","","76","C","Near Mint","0.07","0.03","1.3400","0.0300","1","0","0.2500",""
"7152271","Magic","The List Reprints","Sandstone Oracle (C15)","","52","U","Near Mint","0.25","","1.4600","0.1500","1","0","0.2500",""
"4273287","Magic","The List Reprints","Secrets of the Golden City","","52","C","Near Mint","0.19","","1.4100","0.1000","1","0","0.2500",""
"4275655","Magic","The List Reprints","Selesnya Guildmage","","119","U","Near Mint","0.11","","1.4000","0.0900","1","0","0.2500",""
"4269898","Magic","The List Reprints","Selvala, Heart of the Wilds","","70","M","Near Mint","6.29","6.29","4.9600","3.6500","0","0","5.2900",""
"4268888","Magic","The List Reprints","Seraph of the Suns","","28","U","Near Mint","0.13","0.09","1.3600","0.0500","1","0","0.2500",""
"4268893","Magic","The List Reprints","Serra Disciple","","34","C","Near Mint","0.13","","1.3600","0.0500","1","0","0.2500",""
"4267673","Magic","The List Reprints","Serrated Arrows","","20","C","Near Mint","0.30","","1.5100","0.2000","1","0","0.2500",""
"4274450","Magic","The List Reprints","Shadowcloak Vampire","","113","C","Near Mint","0.24","","1.3600","0.0500","1","0","0.2500",""
"4269903","Magic","The List Reprints","Shamanic Revelation","","138","R","Near Mint","0.95","0.89","2.1300","0.8200","1","0","1.4200",""
"5791615","Magic","The List Reprints","Shifting Wall","","","U","Near Mint","0.35","","1.5700","0.2600","0","0","0.2600",""
"4269928","Magic","The List Reprints","Silkweaver Elite","","125","C","Near Mint","0.17","","1.3600","0.0500","1","0","0.2500",""
"4269023","Magic","The List Reprints","Silverchase Fox","","106","C","Near Mint","0.09","","1.3600","0.0500","1","0","0.2500",""
"4346959","Magic","The List Reprints","Sinew Sliver","","30","C","Near Mint Foil","1.49","2.99","2.3000","0.9900","1","0","1.3400",""
"4274485","Magic","The List Reprints","Skeleton Archer","","118","C","Near Mint","0.15","","1.3400","0.0300","1","0","0.2500",""
"4267703","Magic","The List Reprints","Skullclamp (C17)","","222","U","Near Mint","4.82","4.84","5.3100","4.0000","1","0","5.2500",""
"4269043","Magic","The List Reprints","Skyspear Cavalry","","36","C","Near Mint","0.05","0.03","1.3400","0.0300","1","0","0.2500",""
"4269933","Magic","The List Reprints","Snake Umbra","","162","C","Near Mint","0.70","","1.9700","0.6600","1","0","0.6100",""
"4275365","Magic","The List Reprints","Soul Manipulation","","185","U","Near Mint","0.27","0.28","1.4600","0.1500","0","0","0.2500",""
"8390920","Magic","The List Reprints","Soul's Attendant","","44","C","Near Mint","5.86","","5.8500","5.8500","0","0","5.7400",""
"4269948","Magic","The List Reprints","Spawning Grounds","","163","R","Near Mint","0.18","","1.4300","0.1200","1","0","0.2500",""
"4347089","Magic","The List Reprints","Spellweaver Volute","","59","R","Near Mint Foil","1.77","1.85","1.9100","0.6000","1","0","1.6000",""
"4583105","Magic","The List Reprints","Spined Thopter","","45/175","C","Near Mint","0.09","0.10","1.3800","0.0700","3","0","0.2500",""
"4273392","Magic","The List Reprints","Spire Monitor","","52","C","Near Mint","0.04","0.02","1.3300","0.0200","1","0","0.2500",""
"4274505","Magic","The List Reprints","Spreading Rot","","125","C","Near Mint","0.16","0.03","1.3200","0.0100","1","0","0.2500",""
"4274520","Magic","The List Reprints","Stinkweed Imp","","53","C","Near Mint","1.14","","2.2700","0.9600","1","0","1.0400",""
"4273407","Magic","The List Reprints","Storm Sculptor","","85","C","Near Mint","0.08","0.03","1.3500","0.0400","2","0","0.2500",""
"4273417","Magic","The List Reprints","Stream of Thought","","71","C","Near Mint","1.51","11.45","1.4800","0.1700","1","0","0.4100",""
"4274535","Magic","The List Reprints","Subtle Strike","","100","C","Near Mint","0.05","","1.3300","0.0200","1","0","0.2500",""
"4274540","Magic","The List Reprints","Sultai Runemark","","86","C","Near Mint","0.04","","1.3500","0.0400","1","0","0.2500",""
"4267748","Magic","The List Reprints","Sword of the Animist (E01)","","89","R","Near Mint","5.90","9.12","5.6700","4.3600","1","0","5.6200",""
"4273447","Magic","The List Reprints","Tandem Lookout","","53","C","Near Mint","1.47","","2.3600","1.0500","0","0","1.3900",""
"4269208","Magic","The List Reprints","Tandem Tactics","","112","C","Near Mint","0.03","0.01","1.3400","0.0300","1","0","0.2500",""
"4274545","Magic","The List Reprints","Tar Snare","","90","C","Near Mint","","","1.3300","0.0200","1","0","0.2500",""
"4266602","Magic","The List Reprints","Tectonic Edge","","313","U","Near Mint","0.40","0.50","1.5200","0.2100","2","0","0.3900",""
"4273462","Magic","The List Reprints","Temporal Mastery","","54","M","Near Mint","3.91","4.00","4.4700","3.1600","1","0","3.3600",""
"4270008","Magic","The List Reprints","Tempt with Discovery","","170","R","Near Mint","3.58","4.55","2.7700","1.4600","0","0","2.6200",""
"4268413","Magic","The List Reprints","The Crowd Goes Wild","","68","U","Near Mint","0.13","","1.4100","0.1000","1","0","0.2500",""
"4274570","Magic","The List Reprints","Thorn of the Black Rose","","48","C","Near Mint","0.19","","1.4100","0.1000","1","0","0.2500",""
"4267753","Magic","The List Reprints","Thought Vessel (CM2)","","224","C","Near Mint","2.41","2.96","3.5500","2.2400","0","0","2.0700",""
"4274580","Magic","The List Reprints","Thraben Foulbloods","","108","C","Near Mint","0.05","0.03","1.3200","0.0100","1","0","0.2500",""
"4275945","Magic","The List Reprints","Thresher Lizard","","150","C","Near Mint","0.04","0.03","1.3300","0.0200","1","0","0.2500",""
"4584540","Magic","The List Reprints","Thrumming Stone","","142/155","R","Near Mint","18.74","17.69","17.6500","15.6600","0","0","21.0100",""
"4274590","Magic","The List Reprints","Tidy Conclusion","","103","C","Near Mint","0.03","","1.3300","0.0200","1","0","0.2500",""
"4270058","Magic","The List Reprints","Time to Feed","","50","C","Near Mint","0.04","0.03","1.3200","0.0100","1","0","0.2500",""
"4273512","Magic","The List Reprints","Tinker","","45","U","Near Mint","2.53","3.80","3.3100","2.0000","1","0","2.2400",""
"4275475","Magic","The List Reprints","Tithe Drinker","","200","C","Near Mint","0.29","","1.5300","0.2200","1","0","0.2600",""
"4274605","Magic","The List Reprints","Torment of Hailfire","","77","R","Near Mint","26.27","30.40","24.5100","23.2000","0","0","21.4800",""
"4275485","Magic","The List Reprints","Treacherous Terrain","","047/351","U","Near Mint","0.19","0.15","1.3900","0.0800","1","0","0.2500",""
"4273532","Magic","The List Reprints","Treasure Hunt","","109","C","Near Mint","0.23","","1.4600","0.1500","1","0","0.2500",""
"5682816","Magic","The List Reprints","Treasure Hunter","","52/383","U","Near Mint","0.18","","1.3700","0.0600","2","0","0.2500",""
"4275495","Magic","The List Reprints","Unflinching Courage","","192","U","Near Mint","0.22","","1.4600","0.1500","1","0","0.2500",""
"4269278","Magic","The List Reprints","Unwavering Initiate","","36","C","Near Mint","0.40","","1.3600","0.0500","1","0","0.2500",""
"4586150","Magic","The List Reprints","Vanguard of Brimaz","","29/165","U","Near Mint","0.18","0.18","1.4000","0.0900","1","0","0.2500",""
"4275510","Magic","The List Reprints","Vengeful Rebirth","","188","U","Near Mint","0.09","","1.3600","0.0500","1","0","0.2500",""
"4275515","Magic","The List Reprints","Violent Ultimatum","","206/249","R","Near Mint","0.25","0.30","1.5000","0.1900","2","0","0.2500",""
"6971584","Magic","The List Reprints","Virulent Sliver","","155/180","C","Near Mint","0.93","0.92","1.7600","0.4500","1","0","0.8100",""
"4274785","Magic","The List Reprints","Virulent Swipe","","113","C","Near Mint","0.17","0.17","1.3600","0.0500","1","0","0.2500",""
"4586210","Magic","The List Reprints","Vodalian Illusionist","","","U","Near Mint","0.25","0.25","1.5100","0.2000","0","0","0.2700",""
"4276100","Magic","The List Reprints","Volcanic Dragon","","167","U","Near Mint","0.10","","1.3700","0.0600","1","0","0.2500",""
"4273572","Magic","The List Reprints","Wall of Frost","","56","U","Near Mint","0.19","0.25","1.4600","0.1500","1","0","0.2500",""
"4269518","Magic","The List Reprints","Wall of One Thousand Cuts","","36","C","Near Mint","0.06","0.07","1.3600","0.0500","1","0","0.2500",""
"4269533","Magic","The List Reprints","Wandering Champion","","42","C","Near Mint","0.05","","1.3400","0.0300","1","0","0.2500",""
"4269553","Magic","The List Reprints","Weathered Wayfarer","","59","R","Near Mint","3.17","4.33","4.0400","2.7300","0","0","1.6700",""
"4274870","Magic","The List Reprints","Weirded Vampire","","113","C","Near Mint","0.33","","1.3500","0.0400","1","0","0.2500",""
"4273592","Magic","The List Reprints","Weldfast Wingsmith","","69","C","Near Mint","0.02","0.01","1.3200","0.0100","1","0","0.2500",""
"4270108","Magic","The List Reprints","Wellwisher","","166","C","Near Mint","2.57","","3.2000","1.8900","0","0","1.7300",""
"4276150","Magic","The List Reprints","Wheel of Fate","","138","R","Near Mint","2.41","3.79","3.3900","2.0800","1","0","2.2400",""
"4270113","Magic","The List Reprints","Wild Growth","","165","C","Near Mint","0.38","","1.6200","0.3100","1","0","0.2900",""
"4270118","Magic","The List Reprints","Wild Mongrel","","5","C","Near Mint","0.20","","1.4000","0.0900","1","0","0.2500",""
"4273622","Magic","The List Reprints","Wind Drake","","70","C","Near Mint","0.03","0.02","1.3300","0.0200","1","0","0.2500",""
"4269603","Magic","The List Reprints","Windborne Charge","","100","U","Near Mint","0.03","0.04","1.3300","0.0200","1","0","0.2500",""
"4273617","Magic","The List Reprints","Windcaller Aven","","77","C","Near Mint","0.11","","1.3600","0.0500","2","0","0.2500",""
"4275545","Magic","The List Reprints","Winding Constrictor","","140","U","Near Mint","0.44","0.55","1.5600","0.2500","1","0","0.3800",""
"4270153","Magic","The List Reprints","Wren's Run Vanquisher","","19","U","Near Mint","0.18","0.15","1.3900","0.0800","1","0","0.2500",""
"4274910","Magic","The List Reprints","Wrench Mind","","115","C","Near Mint","0.22","","1.4000","0.0900","1","0","0.2500",""
"4270163","Magic","The List Reprints","Yavimaya Sapherd","","189","C","Near Mint","0.13","0.10","1.3900","0.0800","1","0","0.2500",""
"5683764","Magic","The List Reprints","Yusri, Fortune's Flame","","218","R","Near Mint","0.22","","1.5300","0.2200","1","0","0.2500",""
"4270173","Magic","The List Reprints","Zendikar's Roil","","209","U","Near Mint","0.90","1.18","1.8900","0.5800","0","0","0.8500",""
"7543277","Magic","The Lost Caverns of Ixalan","Abuelo's Awakening","","1","R","Near Mint","0.20","0.16","1.3700","0.0600","0","0","0.2500",""
"7543437","Magic","The Lost Caverns of Ixalan","Bitter Triumph","","91","U","Near Mint","2.30","2.30","2.1900","0.8800","0","0","0.9800",""
"7506379","Magic","The Lost Caverns of Ixalan","Bonehoard Dracosaur","","134","M","Near Mint Foil","13.92","22.99","13.5000","11.0000","1","0","9.8100",""
"7519337","Magic","The Lost Caverns of Ixalan","Braided Net","","47","R","Near Mint","0.13","0.05","1.3400","0.0300","1","0","0.2500",""
"7506784","Magic","The Lost Caverns of Ixalan","Bringer of the Last Gift","","94","R","Near Mint","1.47","1.47","2.0200","0.7100","0","0","0.3400",""
"7521280","Magic","The Lost Caverns of Ixalan","Chimil, the Inner Sun","","249","M","Near Mint","11.90","13.79","7.0000","5.6100","0","0","14.4100",""
"7501919","Magic","The Lost Caverns of Ixalan","Cosmium Confluence (Extended Art)","","379","R","Near Mint Foil","0.23","","1.3900","0.0800","1","0","0.2500",""
"7507772","Magic","The Lost Caverns of Ixalan","Deeproot Pilgrimage","","52","R","Near Mint","1.39","1.40","2.3400","1.0300","1","0","0.4900",""
"7519019","Magic","The Lost Caverns of Ixalan","Earthshaker Dreadmaw (Borderless)","","325","U","Near Mint","0.24","0.15","1.3700","0.0600","1","0","0.2500",""
"7519024","Magic","The Lost Caverns of Ixalan","Earthshaker Dreadmaw (Borderless)","","325","U","Near Mint Foil","0.31","","1.4000","0.0900","1","0","0.2500",""
"7543117","Magic","The Lost Caverns of Ixalan","Fanatical Offering","","105","C","Near Mint","1.12","1.05","2.0000","0.6900","0","0","0.7600",""
"7511314","Magic","The Lost Caverns of Ixalan","Get Lost","","14","R","Near Mint","5.99","7.38","5.0000","3.6900","0","0","3.6200",""
"7512565","Magic","The Lost Caverns of Ixalan","Get Lost (Borderless)","","333","R","Near Mint","4.94","5.07","4.8100","3.5000","0","0","4.3500",""
"7498993","Magic","The Lost Caverns of Ixalan","Intrepid Paleontologist","","193","R","Near Mint","0.39","0.40","1.5200","0.2100","1","0","0.2500",""
"7501199","Magic","The Lost Caverns of Ixalan","Jadelight Spelunker","","196","R","Near Mint","0.28","0.25","1.4500","0.1400","1","0","0.2500",""
"7500233","Magic","The Lost Caverns of Ixalan","Kellan, Daring Traveler","","231","R","Near Mint","0.17","0.15","1.3500","0.0400","1","0","0.2500",""
"7500238","Magic","The Lost Caverns of Ixalan","Kellan, Daring Traveler","","231","R","Near Mint Foil","0.16","0.15","1.4100","0.1000","1","0","0.2500",""
"7517009","Magic","The Lost Caverns of Ixalan","Kitesail Larcenist","","61","R","Near Mint","0.40","0.48","1.6000","0.2900","1","0","0.3500",""
"7528653","Magic","The Lost Caverns of Ixalan","Kutzil, Malamet Exemplar","","232","U","Near Mint","2.81","3.96","3.0900","1.7800","0","0","1.1000",""
"7529133","Magic","The Lost Caverns of Ixalan","Kutzil, Malamet Exemplar (Showcase)","","304","U","Near Mint","1.87","1.77","2.0800","0.7700","0","0","0.5900",""
"7518329","Magic","The Lost Caverns of Ixalan","Magmatic Galleon","","157","R","Near Mint","0.29","0.32","1.4100","0.1000","1","0","0.2500",""
"7521845","Magic","The Lost Caverns of Ixalan","Molten Collapse","","234","R","Near Mint","0.27","0.27","1.3700","0.0600","1","0","0.2500",""
"7439888","Magic","The Lost Caverns of Ixalan","Ojer Axonil, Deepest Might","","158","M","Near Mint","29.94","34.36","26.5600","23.5700","0","0","19.7700",""
"7528813","Magic","The Lost Caverns of Ixalan","Ojer Kaslem, Deepest Growth","","204","M","Near Mint","5.67","8.70","5.4900","4.1800","0","0","3.7800",""
"7516849","Magic","The Lost Caverns of Ixalan","Palani's Hatcher (Borderless)","","332","R","Near Mint","0.54","0.31","1.7400","0.4300","2","0","0.3600",""
"7515544","Magic","The Lost Caverns of Ixalan","Poetic Ingenuity","","161","R","Near Mint","0.32","0.28","1.4300","0.1200","1","0","0.2500",""
"7507852","Magic","The Lost Caverns of Ixalan","Preacher of the Schism","","113","R","Near Mint","1.63","1.61","2.2600","0.9500","0","0","1.0500",""
"7515674","Magic","The Lost Caverns of Ixalan","Pugnacious Hammerskull","","208","R","Near Mint","0.39","0.12","1.5400","0.2300","0","0","0.3000",""
"7517449","Magic","The Lost Caverns of Ixalan","Queen's Bay Paladin","","115","R","Near Mint","0.23","0.11","1.3200","0.0100","1","0","0.2500",""
"7522085","Magic","The Lost Caverns of Ixalan","Sentinel of the Nameless City","","211","R","Near Mint","0.68","0.76","1.5000","0.1900","1","0","0.4300",""
"7498593","Magic","The Lost Caverns of Ixalan","Souls of the Lost","","121","R","Near Mint","0.24","0.32","1.4000","0.0900","0","0","0.2500",""
"7509734","Magic","The Lost Caverns of Ixalan","Spelunking","","213","U","Near Mint","4.36","4.99","4.3100","3.0000","0","0","2.1600",""
"7515074","Magic","The Lost Caverns of Ixalan","Sunken Citadel","","285","R","Near Mint","0.43","0.56","1.4300","0.1200","1","0","0.3400",""
"7440768","Magic","The Lost Caverns of Ixalan","Swamp (0289)","","289","L","Near Mint","0.45","0.41","1.5600","0.2500","3","0","0.3800",""
"7440773","Magic","The Lost Caverns of Ixalan","Swamp (0289)","","289","L","Near Mint Foil","1.12","1.99","1.7600","0.4500","1","0","0.6500",""
"7508707","Magic","The Lost Caverns of Ixalan","Tarrian's Journal","","126","R","Near Mint","0.42","0.14","1.5800","0.2700","0","0","0.3400",""
"7502254","Magic","The Lost Caverns of Ixalan","The Everflowing Well","","56","R","Near Mint","0.35","0.31","1.5500","0.2400","1","0","0.2500",""
"7529213","Magic","The Lost Caverns of Ixalan","Thousand Moons Smithy","","39","R","Near Mint","1.15","1.50","2.2900","0.9800","0","0","0.9100",""
"7509084","Magic","The Lost Caverns of Ixalan","Threefold Thunderhulk","","265","R","Near Mint","0.53","0.60","1.4500","0.1400","0","0","0.3800",""
"7519507","Magic","The Lost Caverns of Ixalan","Tishana's Tidebinder","","81","R","Near Mint","5.71","5.88","5.3100","5.3100","0","0","2.6600",""
"7502385","Magic","The Lost Caverns of Ixalan","Treasure Map","","267","R","Near Mint","0.34","0.40","1.5600","0.2500","1","0","0.3200",""
"7555427","Magic","The Lost Caverns of Ixalan","Trumpeting Carnosaur","","171","R","Near Mint","2.79","3.99","2.5900","1.2800","0","0","2.3800",""
"7554437","Magic","The Lost Caverns of Ixalan","Warden of the Inner Sky","","43","R","Near Mint","0.27","0.25","1.3900","0.0800","1","0","0.2500",""
"1132253","Magic","Theros","Ashiok, Nightmare Weaver","","188","M","Near Mint","1.44","1.20","2.4900","1.0000","1","0","1.0900",""
"1131268","Magic","Theros","Bident of Thassa","","42","R","Near Mint","0.45","0.64","1.5600","0.2500","2","0","0.5100",""
"1131349","Magic","Theros","Bow of Nylea","","153","R","Lightly Played","3.21","","4.7500","3.4400","0","0","3.2300",""
"1131721","Magic","Theros","Commune with the Gods","","155","C","Near Mint Foil","0.51","","1.7000","0.3900","1","0","0.4700",""
"1131259","Magic","Theros","Gift of Immortality","","14","R","Lightly Played","4.42","4.09","5.3700","4.0600","0","0","4.7000",""
"1131263","Magic","Theros","Gift of Immortality","","14","R","Near Mint Foil","13.31","","17.4200","12.4300","0","0","15.2800",""
"1134608","Magic","Theros","Horizon Chimera","","194","U","Near Mint Foil","0.41","","1.6400","0.3300","1","0","0.6200",""
"1132813","Magic","Theros","Hythonia the Cruel","","91","M","Near Mint","0.38","0.38","1.5600","0.2500","1","0","0.4100",""
"1131370","Magic","Theros","Medomai the Ageless","","196","M","Near Mint","6.43","7.06","5.2200","5.2200","0","0","2.3300",""
"1133468","Magic","Theros","Mistcutter Hydra","","162","R","Near Mint","1.33","","2.1100","0.8000","0","0","1.1000",""
"1131804","Magic","Theros","Nykthos, Shrine to Nyx","","223","R","Near Mint","48.89","55.64","43.6400","42.3300","0","0","34.2900",""
"1131805","Magic","Theros","Nykthos, Shrine to Nyx","","223","R","Lightly Played","46.10","50.85","46.9900","46.9900","0","0","34.6400",""
"1131749","Magic","Theros","Nylea, God of the Hunt","","166","M","Near Mint","10.33","","10.6400","10.6400","0","0","8.6800",""
"1132926","Magic","Theros","Ordeal of Nylea","","170","U","Near Mint Foil","0.84","","2.0700","0.7600","1","0","0.8000",""
"1134098","Magic","Theros","Pharika's Cure","","100","C","Near Mint Foil","0.18","","1.4900","0.1800","1","0","0.2500",""
"1130833","Magic","Theros","Polukranos, World Eater","","172","M","Near Mint","0.90","","1.8000","0.4900","1","0","0.8600",""
"1132765","Magic","Theros","Prophet of Kruphix","","199","R","Moderately Played","3.46","","4.1100","2.8000","0","0","0.5700",""
"1134628","Magic","Theros","Sentry of the Underworld","","202","U","Near Mint Foil","0.30","","1.4600","0.1500","1","0","0.2800",""
"1133738","Magic","Theros","Setessan Griffin","","30","C","Near Mint Foil","","","1.3700","0.0600","1","0","0.2500",""
"1132808","Magic","Theros","Spear of Heliod","","33","R","Near Mint Foil","4.32","","5.2600","5.2600","1","0","5.5200",""
"1131866","Magic","Theros","Sylvan Caryatid","","180","R","Near Mint","2.66","12.99","1.9100","0.5200","2","0","1.0900",""
"1134163","Magic","Theros","Whip of Erebos","","110","R","Near Mint","4.74","5.79","5.7500","5.7500","0","0","5.6900",""
"1134378","Magic","Theros","Wild Celebrants","","147","C","Near Mint Foil","","","1.5000","0.1900","1","0","0.3600",""
"1131948","Magic","Theros","Xenagos, the Reveler","","209","M","Near Mint","1.40","","2.2900","0.9800","2","0","1.2100",""
"4306728","Magic","Theros Beyond Death","Acolyte of Affliction","","206","U","Near Mint","0.07","","1.3600","0.0500","5","0","0.2500",""
"4304241","Magic","Theros Beyond Death","Agonizing Remorse","","83","U","Near Mint","0.03","0.03","1.3200","0.0100","5","0","0.2500",""
"4313658","Magic","Theros Beyond Death","Alirios, Enraptured","","42","U","Near Mint","0.05","0.01","1.3200","0.0100","4","0","0.2500",""
"4287514","Magic","Theros Beyond Death","Allure of the Unknown","","207","R","Near Mint","0.12","0.10","1.3500","0.0400","3","0","0.2500",""
"4302112","Magic","Theros Beyond Death","Alseid of Life's Bounty","","1","U","Near Mint","0.29","0.30","1.4500","0.1400","4","0","0.3200",""
"4299182","Magic","Theros Beyond Death","Anax, Hardened in the Forge","","125","U","Near Mint","0.27","0.12","1.3500","0.0400","5","0","0.2500",""
"4299322","Magic","Theros Beyond Death","Anax, Hardened in the Forge (Showcase)","","264","U","Near Mint","0.23","0.23","1.3500","0.0400","1","0","0.2500",""
"4292967","Magic","Theros Beyond Death","Aphemia, the Cacophony","","84","R","Near Mint","0.18","0.19","1.3300","0.0200","3","0","0.2500",""
"4292972","Magic","Theros Beyond Death","Aphemia, the Cacophony","","84","R","Near Mint Foil","0.22","","1.4900","0.1800","1","0","0.2700",""
"4293087","Magic","Theros Beyond Death","Aphemia, the Cacophony (Extended Art)","","311","R","Near Mint","0.37","","1.5700","0.2600","2","0","0.3900",""
"4296512","Magic","Theros Beyond Death","Arasta of the Endless Web","","165","R","Near Mint","0.46","0.58","1.5100","0.2000","6","0","0.4400",""
"4294542","Magic","Theros Beyond Death","Archon of Falling Stars","","2","U","Near Mint","0.05","","1.3200","0.0100","7","0","0.2500",""
"4298732","Magic","Theros Beyond Death","Archon of Sun's Grace","","3","R","Near Mint","0.72","","1.7800","0.4700","0","0","0.5900",""
"4298737","Magic","Theros Beyond Death","Archon of Sun's Grace","","3","R","Near Mint Foil","0.97","","2.2600","0.9500","1","0","0.9700",""
"4302332","Magic","Theros Beyond Death","Archon of Sun's Grace (Extended Art)","","298","R","Near Mint","4.20","","5.0000","5.0000","1","0","5.2500",""
"4302337","Magic","Theros Beyond Death","Archon of Sun's Grace (Extended Art)","","298","R","Near Mint Foil","13.84","13.88","13.8800","12.8900","1","0","13.7900",""
"4318690","Magic","Theros Beyond Death","Arena Trickster","","126","C","Near Mint","0.03","0.02","1.3200","0.0100","2","0","0.2500",""
"4282941","Magic","Theros Beyond Death","Ashiok, Nightmare Muse","","208","M","Near Mint","3.95","2.99","4.2500","2.9400","1","0","4.3500",""
"4333186","Magic","Theros Beyond Death","Ashiok, Sculptor of Fears","","274","M","Near Mint","1.77","","2.3100","1.0000","0","0","1.6600",""
"4284716","Magic","Theros Beyond Death","Ashiok, Sculptor of Fears","","274","M","Near Mint Foil","2.30","2.30","2.8600","1.5500","0","0","1.7500",""
"4295832","Magic","Theros Beyond Death","Ashiok's Erasure","","43","R","Near Mint","0.20","0.15","1.3500","0.0400","1","0","0.2500",""
"4303608","Magic","Theros Beyond Death","Ashiok's Forerunner","","277","R","Near Mint","0.17","","1.3700","0.0600","2","0","0.2500",""
"4310138","Magic","Theros Beyond Death","Aspect of Lamprey","","85","C","Near Mint","0.09","","1.3200","0.0100","5","0","0.2500",""
"4291036","Magic","Theros Beyond Death","Atris, Oracle of Half-Truths","","209","R","Near Mint","0.17","0.19","1.3700","0.0600","2","0","0.2500",""
"4291041","Magic","Theros Beyond Death","Atris, Oracle of Half-Truths","","209","R","Near Mint Foil","0.19","","1.4400","0.1300","1","0","0.2500",""
"4294712","Magic","Theros Beyond Death","Banishing Light","","4","U","Near Mint","0.10","0.05","1.3200","0.0100","3","0","0.2500",""
"4311238","Magic","Theros Beyond Death","Blight-Breath Catoblepas","","86","C","Near Mint","0.06","","1.3200","0.0100","8","0","0.2500",""
"4296292","Magic","Theros Beyond Death","Blood Aspirant","","128","U","Near Mint","0.07","","1.3200","0.0100","1","0","0.2500",""
"4288830","Magic","Theros Beyond Death","Brine Giant","","44","C","Near Mint","0.08","0.02","1.3200","0.0100","7","0","0.2500",""
"4303423","Magic","Theros Beyond Death","Bronzehide Lion","","210","R","Near Mint","0.36","","1.5100","0.2000","0","0","0.3500",""
"4300807","Magic","Theros Beyond Death","Calix, Destiny's Hand","","211","M","Near Mint","1.16","1.56","2.2500","0.9400","0","0","1.1300",""
"4300812","Magic","Theros Beyond Death","Calix, Destiny's Hand","","211","M","Near Mint Foil","1.42","","2.6300","1.3200","1","0","1.3900",""
"4300696","Magic","Theros Beyond Death","Calix, Destiny's Hand (Borderless)","","257","M","Near Mint","0.93","1.11","1.7900","0.4800","0","0","1.2200",""
"4299662","Magic","Theros Beyond Death","Callaphe, Beloved of the Sea","","45","U","Near Mint","0.15","","1.4000","0.0900","5","0","0.2500",""
"4299772","Magic","Theros Beyond Death","Callaphe, Beloved of the Sea (Showcase)","","260","U","Near Mint","0.17","","1.3400","0.0300","2","0","0.2500",""
"4306838","Magic","Theros Beyond Death","Captivating Unicorn","","6","C","Near Mint","0.16","0.02","1.3200","0.0100","3","0","0.2500",""
"4298962","Magic","Theros Beyond Death","Careless Celebrant","","129","U","Near Mint","0.08","0.01","1.3200","0.0100","1","0","0.2500",""
"4313988","Magic","Theros Beyond Death","Chain to Memory","","46","C","Near Mint","0.08","0.01","1.3200","0.0100","2","0","0.2500",""
"4296909","Magic","Theros Beyond Death","Chainweb Aracnir","","167","U","Near Mint","0.15","0.14","1.4400","0.1300","1","0","0.2500",""
"4289501","Magic","Theros Beyond Death","Cling to Dust","","87","U","Near Mint","0.34","0.32","1.5100","0.2000","0","0","0.3100",""
"4285656","Magic","Theros Beyond Death","Commanding Presence","","7","U","Near Mint","0.06","","1.3200","0.0100","2","0","0.2500",""
"4291476","Magic","Theros Beyond Death","Dalakos, Crafter of Wonders","","212","R","Near Mint","0.31","","1.5600","0.2500","5","0","0.2700",""
"4294692","Magic","Theros Beyond Death","Dalakos, Crafter of Wonders (Extended Art)","","335","R","Near Mint","2.96","4.23","3.3200","2.0100","1","0","3.4900",""
"4294322","Magic","Theros Beyond Death","Dawn Evangel","","8","U","Near Mint","0.10","0.01","1.3200","0.0100","4","0","0.2500",""
"4284396","Magic","Theros Beyond Death","Daxos, Blessed by the Sun","","9","U","Near Mint","0.29","0.28","1.4800","0.1700","4","0","0.2500",""
"4284401","Magic","Theros Beyond Death","Daxos, Blessed by the Sun","","9","U","Near Mint Foil","0.40","","1.5600","0.2500","1","0","0.2700",""
"4286120","Magic","Theros Beyond Death","Daxos, Blessed by the Sun (Showcase)","","258","U","Near Mint","0.14","0.09","1.4000","0.0900","3","0","0.2500",""
"4307168","Magic","Theros Beyond Death","Daybreak Chimera","","10","C","Near Mint","0.05","0.01","1.3200","0.0100","5","0","0.2500",""
"4310798","Magic","Theros Beyond Death","Deny the Divine","","47","C","Near Mint","0.09","0.02","1.3200","0.0100","2","0","0.2500",""
"4302883","Magic","Theros Beyond Death","Destiny Spinner","","168","U","Near Mint","1.57","1.99","2.2400","0.9300","0","0","1.0000",""
"4289586","Magic","Theros Beyond Death","Devourer of Memory","","213","U","Near Mint","0.11","","1.3200","0.0100","2","0","0.2500",""
"4301762","Magic","Theros Beyond Death","Discordant Piper","","88","C","Near Mint","0.07","","1.3200","0.0100","9","0","0.2500",""
